2021-07-14_10-19-23 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.0.Final
2021-07-14_18-06-52 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-30 - Starting...
2021-07-14_18-06-52 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-30 - Start completed.
2021-07-14_18-06-52 [restartedMain] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect
2021-07-14_18-06-52 [restartedMain] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2021-07-14_18-06-52 [restartedMain] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2021-07-14_18-06-52 [restartedMain] INFO  o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
2021-07-14_18-06-52 [restartedMain] INFO  o.s.b.a.s.s.UserDetailsServiceAutoConfiguration - 

Using generated security password: 4897e7bc-34b6-4266-ba57-c233c7e5de76

2021-07-14_18-06-52 [restartedMain] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@3f4b8ee2, org.springframework.security.web.context.SecurityContextPersistenceFilter@34442f3e, org.springframework.security.web.header.HeaderWriterFilter@6484ae0, org.springframework.security.web.csrf.CsrfFilter@6066a616, org.springframework.security.web.authentication.logout.LogoutFilter@452b7177, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@52c2f5b7, org.springframework.security.web.authentication.ui.DefaultLoginPageGeneratingFilter@61913f68, org.springframework.security.web.authentication.ui.DefaultLogoutPageGeneratingFilter@4e53d3cd, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@3688fd58, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@4e5d5872, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@a061413, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@b79e8fd, org.springframework.security.web.session.SessionManagementFilter@61476316, org.springframework.security.web.access.ExceptionTranslationFilter@73f12256, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@61321b75]
2021-07-14_18-06-52 [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2021-07-14_18-06-52 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2021-07-14_18-06-52 [restartedMain] INFO  com.cognizant.iptm.IptmApplication - Started IptmApplication in 1.977 seconds (JVM running for 19363.971)
2021-07-14_18-06-52 [restartedMain] INFO  o.s.b.d.a.ConditionEvaluationDeltaLoggingListener - Condition evaluation unchanged
2021-07-14_18-06-52 [Thread-94] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2021-07-14_18-06-52 [Thread-94] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-30 - Shutdown initiated...
2021-07-14_18-06-52 [Thread-94] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-30 - Shutdown completed.
2021-07-14_18-07-54 [restartedMain] INFO  com.cognizant.iptm.IptmApplication - Starting IptmApplication using Java 16.0.1 on LAPTOP-VBOPK57G with PID 18572 (C:\Users\Rathu.N\Desktop\international treatment\IPTM\target\classes started by Rathu.N in C:\Users\Rathu.N\Desktop\international treatment\IPTM)
2021-07-14_18-07-54 [restartedMain] INFO  com.cognizant.iptm.IptmApplication - No active profile set, falling back to default profiles: default
2021-07-14_18-07-54 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2021-07-14_18-07-54 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 29 ms. Found 8 JPA repository interfaces.
2021-07-14_18-07-54 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2021-07-14_18-07-54 [restartedMain] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2021-07-14_18-07-54 [restartedMain] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.48]
2021-07-14_18-07-54 [restartedMain] INFO  o.a.c.c.C.[.[localhost].[/] - Initializing Spring embedded WebApplicationContext
2021-07-14_18-07-54 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 319 ms
2021-07-14_18-07-54 [restartedMain] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2021-07-14_18-07-54 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-31 - Starting...
2021-07-14_18-07-54 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-31 - Start completed.
2021-07-14_18-07-54 [restartedMain] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect
2021-07-14_18-07-54 [restartedMain] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2021-07-14_18-07-54 [restartedMain] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2021-07-14_18-07-54 [restartedMain] INFO  o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
2021-07-14_18-07-54 [restartedMain] INFO  o.s.b.a.s.s.UserDetailsServiceAutoConfiguration - 

Using generated security password: fbd2c247-8abf-4755-8d7b-00328fc23571

2021-07-14_18-07-54 [restartedMain] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@32419095, org.springframework.security.web.context.SecurityContextPersistenceFilter@6c3660a9, org.springframework.security.web.header.HeaderWriterFilter@19ba61fc, org.springframework.security.web.csrf.CsrfFilter@6e66344c, org.springframework.security.web.authentication.logout.LogoutFilter@11749cae, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@24b13dfd, org.springframework.security.web.authentication.ui.DefaultLoginPageGeneratingFilter@4e795252, org.springframework.security.web.authentication.ui.DefaultLogoutPageGeneratingFilter@46473f6b, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@3b842a59, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@58a0fe4c, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@125fc125, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@6bb4bc8b, org.springframework.security.web.session.SessionManagementFilter@332de6d4, org.springframework.security.web.access.ExceptionTranslationFilter@71a8a152, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@19eda3fd]
2021-07-14_18-07-54 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2021-07-14_18-07-54 [restartedMain] INFO  com.cognizant.iptm.IptmApplication - Started IptmApplication in 0.917 seconds (JVM running for 19425.02)
2021-07-14_18-07-54 [restartedMain] INFO  o.s.b.d.a.ConditionEvaluationDeltaLoggingListener - Condition evaluation unchanged
2021-07-14_18-07-54 [Thread-98] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2021-07-14_18-07-54 [Thread-98] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-31 - Shutdown initiated...
2021-07-14_18-07-54 [Thread-98] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-31 - Shutdown completed.
2021-07-14_18-08-23 [restartedMain] INFO  com.cognizant.iptm.IptmApplication - Starting IptmApplication using Java 16.0.1 on LAPTOP-VBOPK57G with PID 18572 (C:\Users\Rathu.N\Desktop\international treatment\IPTM\target\classes started by Rathu.N in C:\Users\Rathu.N\Desktop\international treatment\IPTM)
2021-07-14_18-08-23 [restartedMain] INFO  com.cognizant.iptm.IptmApplication - No active profile set, falling back to default profiles: default
2021-07-14_18-08-23 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2021-07-14_18-08-23 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 32 ms. Found 8 JPA repository interfaces.
2021-07-14_18-08-23 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2021-07-14_18-08-23 [restartedMain] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2021-07-14_18-08-23 [restartedMain] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.48]
2021-07-14_18-08-23 [restartedMain] INFO  o.a.c.c.C.[.[localhost].[/] - Initializing Spring embedded WebApplicationContext
2021-07-14_18-08-23 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 349 ms
2021-07-14_18-08-23 [restartedMain] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2021-07-14_18-08-23 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-32 - Starting...
2021-07-14_18-08-23 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-32 - Start completed.
2021-07-14_18-08-23 [restartedMain] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect
2021-07-14_18-08-23 [restartedMain] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2021-07-14_18-08-23 [restartedMain] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2021-07-14_18-08-23 [restartedMain] INFO  o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
2021-07-14_18-08-23 [restartedMain] INFO  o.s.b.a.s.s.UserDetailsServiceAutoConfiguration - 

Using generated security password: 03a99bb2-1e05-4ec6-a71f-4776290a714f

2021-07-14_18-08-23 [restartedMain] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@453a17ac, org.springframework.security.web.context.SecurityContextPersistenceFilter@22af16b0, org.springframework.security.web.header.HeaderWriterFilter@7ba2708c, org.springframework.security.web.csrf.CsrfFilter@5cf70b0d, org.springframework.security.web.authentication.logout.LogoutFilter@7ac4b843, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@57a42499, org.springframework.security.web.authentication.ui.DefaultLoginPageGeneratingFilter@232a2d96, org.springframework.security.web.authentication.ui.DefaultLogoutPageGeneratingFilter@2a4a6791, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@7ecf751a, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@28de3d30, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@40900eb7, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@5cbc1ead, org.springframework.security.web.session.SessionManagementFilter@46e4c202, org.springframework.security.web.access.ExceptionTranslationFilter@709f5c81, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@4fe40f7d]
2021-07-14_18-08-23 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2021-07-14_18-08-23 [restartedMain] INFO  com.cognizant.iptm.IptmApplication - Started IptmApplication in 0.959 seconds (JVM running for 19454.315)
2021-07-14_18-08-23 [restartedMain] INFO  o.s.b.d.a.ConditionEvaluationDeltaLoggingListener - Condition evaluation unchanged
2021-07-14_18-08-23 [Thread-108] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2021-07-14_18-08-23 [Thread-108] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-32 - Shutdown initiated...
2021-07-14_18-08-23 [Thread-108] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-32 - Shutdown completed.
2021-07-14_18-08-29 [restartedMain] INFO  com.cognizant.iptm.IptmApplication - Starting IptmApplication using Java 16.0.1 on LAPTOP-VBOPK57G with PID 18572 (C:\Users\Rathu.N\Desktop\international treatment\IPTM\target\classes started by Rathu.N in C:\Users\Rathu.N\Desktop\international treatment\IPTM)
2021-07-14_18-08-29 [restartedMain] INFO  com.cognizant.iptm.IptmApplication - No active profile set, falling back to default profiles: default
2021-07-14_18-08-29 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2021-07-14_18-08-29 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 28 ms. Found 8 JPA repository interfaces.
2021-07-14_18-08-29 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2021-07-14_18-08-29 [restartedMain] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2021-07-14_18-08-29 [restartedMain] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.48]
2021-07-14_18-08-29 [restartedMain] INFO  o.a.c.c.C.[.[localhost].[/] - Initializing Spring embedded WebApplicationContext
2021-07-14_18-08-29 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 374 ms
2021-07-14_18-08-29 [restartedMain] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2021-07-14_18-08-29 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-33 - Starting...
2021-07-14_18-08-29 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-33 - Start completed.
2021-07-14_18-08-29 [restartedMain] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect
2021-07-14_18-08-29 [restartedMain] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2021-07-14_18-08-29 [restartedMain] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2021-07-14_18-08-29 [restartedMain] INFO  o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
2021-07-14_18-08-29 [restartedMain] INFO  o.s.b.a.s.s.UserDetailsServiceAutoConfiguration - 

Using generated security password: 1d5acb17-4d6a-43f3-8c52-3bd8632df757

2021-07-14_18-08-29 [restartedMain] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@224515cb, org.springframework.security.web.context.SecurityContextPersistenceFilter@69d56fa8, org.springframework.security.web.header.HeaderWriterFilter@1ee26413, org.springframework.security.web.csrf.CsrfFilter@474e62bf, org.springframework.security.web.authentication.logout.LogoutFilter@3725197e, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@355568e7, org.springframework.security.web.authentication.ui.DefaultLoginPageGeneratingFilter@1d5ecf42, org.springframework.security.web.authentication.ui.DefaultLogoutPageGeneratingFilter@1776e27, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@15a59f42, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@701b4959, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@7d5469b5, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@1f7b3cbe, org.springframework.security.web.session.SessionManagementFilter@5dbaa53a, org.springframework.security.web.access.ExceptionTranslationFilter@f72c4b7, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@3e63be4a]
2021-07-14_18-08-29 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2021-07-14_18-08-29 [restartedMain] INFO  com.cognizant.iptm.IptmApplication - Started IptmApplication in 0.956 seconds (JVM running for 19459.885)
2021-07-14_18-08-29 [restartedMain] INFO  o.s.b.d.a.ConditionEvaluationDeltaLoggingListener - Condition evaluation unchanged
2021-07-14_18-08-29 [Thread-112] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2021-07-14_18-08-29 [Thread-112] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-33 - Shutdown initiated...
2021-07-14_18-08-29 [Thread-112] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-33 - Shutdown completed.
2021-07-14_18-08-40 [restartedMain] INFO  com.cognizant.iptm.IptmApplication - Starting IptmApplication using Java 16.0.1 on LAPTOP-VBOPK57G with PID 18572 (C:\Users\Rathu.N\Desktop\international treatment\IPTM\target\classes started by Rathu.N in C:\Users\Rathu.N\Desktop\international treatment\IPTM)
2021-07-14_18-08-40 [restartedMain] INFO  com.cognizant.iptm.IptmApplication - No active profile set, falling back to default profiles: default
2021-07-14_18-08-40 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2021-07-14_18-08-40 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 29 ms. Found 8 JPA repository interfaces.
2021-07-14_18-08-40 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2021-07-14_18-08-40 [restartedMain] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2021-07-14_18-08-40 [restartedMain] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.48]
2021-07-14_18-08-40 [restartedMain] INFO  o.a.c.c.C.[.[localhost].[/] - Initializing Spring embedded WebApplicationContext
2021-07-14_18-08-40 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 402 ms
2021-07-14_18-08-40 [restartedMain] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2021-07-14_18-08-40 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-34 - Starting...
2021-07-14_18-08-40 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-34 - Start completed.
2021-07-14_18-08-40 [restartedMain] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect
2021-07-14_18-08-40 [restartedMain] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2021-07-14_18-08-40 [restartedMain] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2021-07-14_18-08-40 [restartedMain] INFO  o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
2021-07-14_18-08-40 [restartedMain] INFO  o.s.b.a.s.s.UserDetailsServiceAutoConfiguration - 

Using generated security password: 683430cd-56cd-4631-9d33-eb00fa65eb15

2021-07-14_18-08-40 [restartedMain] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@36d4509b, org.springframework.security.web.context.SecurityContextPersistenceFilter@2abd1b4f, org.springframework.security.web.header.HeaderWriterFilter@176241c5, org.springframework.security.web.csrf.CsrfFilter@4d285c29, org.springframework.security.web.authentication.logout.LogoutFilter@3c49eaf8, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@2ced72d3, org.springframework.security.web.authentication.ui.DefaultLoginPageGeneratingFilter@255cbac5, org.springframework.security.web.authentication.ui.DefaultLogoutPageGeneratingFilter@380f2281, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@288c5104, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@1323ef, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@5fa3641, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@7fb3b4b9, org.springframework.security.web.session.SessionManagementFilter@257bd2dd, org.springframework.security.web.access.ExceptionTranslationFilter@584e595e, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@5b9ab9f1]
2021-07-14_18-08-40 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2021-07-14_18-08-40 [restartedMain] INFO  com.cognizant.iptm.IptmApplication - Started IptmApplication in 1.093 seconds (JVM running for 19471.784)
2021-07-14_18-08-40 [restartedMain] INFO  o.s.b.d.a.ConditionEvaluationDeltaLoggingListener - Condition evaluation unchanged
2021-07-14_18-08-40 [Thread-116] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2021-07-14_18-08-40 [Thread-116] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-34 - Shutdown initiated...
2021-07-14_18-08-40 [Thread-116] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-34 - Shutdown completed.
2021-07-14_18-08-47 [restartedMain] INFO  com.cognizant.iptm.IptmApplication - Starting IptmApplication using Java 16.0.1 on LAPTOP-VBOPK57G with PID 18572 (C:\Users\Rathu.N\Desktop\international treatment\IPTM\target\classes started by Rathu.N in C:\Users\Rathu.N\Desktop\international treatment\IPTM)
2021-07-14_18-08-47 [restartedMain] INFO  com.cognizant.iptm.IptmApplication - No active profile set, falling back to default profiles: default
2021-07-14_18-08-47 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2021-07-14_18-08-47 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 34 ms. Found 8 JPA repository interfaces.
2021-07-14_18-08-47 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2021-07-14_18-08-47 [restartedMain] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2021-07-14_18-08-47 [restartedMain] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.48]
2021-07-14_18-08-47 [restartedMain] INFO  o.a.c.c.C.[.[localhost].[/] - Initializing Spring embedded WebApplicationContext
2021-07-14_18-08-47 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 349 ms
2021-07-14_18-08-47 [restartedMain] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2021-07-14_18-08-47 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-35 - Starting...
2021-07-14_18-08-47 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-35 - Start completed.
2021-07-14_18-08-47 [restartedMain] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect
2021-07-14_18-08-47 [restartedMain] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2021-07-14_18-08-47 [restartedMain] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2021-07-14_18-08-47 [restartedMain] INFO  o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
2021-07-14_18-08-47 [restartedMain] INFO  o.s.b.a.s.s.UserDetailsServiceAutoConfiguration - 

Using generated security password: 1967d23f-86e6-4f5e-acd2-87edeef177a8

2021-07-14_18-08-47 [restartedMain] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@17a4bcf0, org.springframework.security.web.context.SecurityContextPersistenceFilter@61d3fb41, org.springframework.security.web.header.HeaderWriterFilter@49bf1f65, org.springframework.security.web.csrf.CsrfFilter@4468ad5d, org.springframework.security.web.authentication.logout.LogoutFilter@11412b29, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@cb71c8a, org.springframework.security.web.authentication.ui.DefaultLoginPageGeneratingFilter@cb74168, org.springframework.security.web.authentication.ui.DefaultLogoutPageGeneratingFilter@21f223cd, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@423a7e2b, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@3b74d3ea, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@a81b7d6, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@15153835, org.springframework.security.web.session.SessionManagementFilter@60d0a043, org.springframework.security.web.access.ExceptionTranslationFilter@62b70958, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@7c895d34]
2021-07-14_18-08-47 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2021-07-14_18-08-47 [restartedMain] INFO  com.cognizant.iptm.IptmApplication - Started IptmApplication in 0.891 seconds (JVM running for 19478.345)
2021-07-14_18-08-47 [restartedMain] INFO  o.s.b.d.a.ConditionEvaluationDeltaLoggingListener - Condition evaluation unchanged
2021-07-14_18-08-47 [http-nio-8080-exec-2] INFO  o.a.c.c.C.[.[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2021-07-14_18-08-47 [http-nio-8080-exec-2] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2021-07-14_18-08-47 [http-nio-8080-exec-2] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 1 ms
